Time (s),Current (uA)
381.99,3424240.62
382.0,4856000.64
382.01,4387032.65
382.02,2768330.87
382.03,3652908.44
382.04,4030636.24
382.05,2964011.77
382.06,4230965.9
382.07,3490515.16
382.08,3392821.31
382.09,3839290.19
382.1,3422381.22
382.11,2876459.5
382.12,3510798.06
382.13,4333372.43
382.14,4024649.31
382.15,3039630.49
382.16,3330032.13
382.17,3942376.12
382.18,3724052.58
382.19,3370422.14
382.2,3000822.04
382.21,3735166.61
382.22,4305893.4
382.23,3806849.12
382.24,3610345.76
382.25,3509741.88
382.26,4383513.72
382.27,3420376.73
382.28,4885298.78
382.29,3079154.39
382.3,4005183.87
382.31,4390894.47
382.32,3318270.14
382.33,3431455.78
382.34,3743668.08
382.35,3093776.48
382.36,4336601.59
382.37,4317163.89
382.38,3720034.85
382.39,3360664.39
382.4,3391609.2
382.41,3523381.29
382.42,4230955.41
382.43,3730379.79
382.44,3454548.58
382.45,2960674.23
382.46,3928860.0
382.47,4178739.65
382.48,3435114.21
382.49,3382328.36
382.5,3778088.41
382.51,3986752.55
382.52,3664818.55
382.53,3355206.41
382.54,4957633.29
382.55,5021053.16
382.56,4305648.83
382.57,3678599.25
382.58,3044517.31
382.59,3366932.58
382.6,3820421.4
382.61,2975561.73
382.62,4378906.02
382.63,4158244.3
382.64,3543092.72
382.65,3149151.55
382.66,4191132.58
382.67,4433571.2
382.68,3913297.49
382.69,2851213.18
382.7,3283816.83
382.71,3977042.47
382.72,3205471.88
382.73,4719076.31
382.74,2879130.45
382.75,3880640.13
382.76,3470951.38
382.77,3702503.48
382.78,3743333.26
382.79,3971952.92
382.8,4201390.29
382.81,2934127.83
382.82,3477780.12
382.83,4213043.66
382.84,4218026.83
382.85,3975485.13
382.86,3285564.81
382.87,3493775.51
382.88,4002229.82
382.89,3543148.48
382.9,5437747.43
382.91,3242343.02
382.92,4647554.01
382.93,4289533.89
382.94,2819136.68
382.95,3337580.31
382.96,4239754.32
382.97,4326807.84
382.98,4682439.61
382.99,4117517.02
383.0,3942311.24
383.01,4120095.22
383.02,2906821.19
383.03,4303513.42
383.04,3220942.21
383.05,3681121.81
383.06,3938743.75
383.07,3477451.74
383.08,3440367.98
383.09,5418062.9
383.1,3463977.43
383.11,3194809.72
383.12,4594778.2
383.13,4239778.29
383.14,4051738.33
383.15,4475613.0
383.16,3855796.05
383.17,4130288.24
383.18,3964471.84
383.19,4390661.24
383.2,2580640.7
383.21,3838806.06
383.22,4789091.77
383.23,4403842.53
383.24,4050919.07
383.25,3879102.78
383.26,4716629.29
383.27,3026417.33
383.28,3744760.69
383.29,3164620.75
383.3,3647464.82
383.31,4784373.43
383.32,3028280.11
383.33,3758368.42
383.34,3630616.08
383.35,3905106.15
383.36,4822371.83
383.37,2875346.92
383.38,3485020.83
383.39,3512471.31
383.4,4073967.54
383.41,2510067.29
383.42,3829802.29
383.43,4660944.89
383.44,4602158.82
383.45,2817505.81
383.46,3916956.65
383.47,3865789.08
383.48,4000779.44
383.49,3775324.6
383.5,3377790.42
383.51,4403817.37
383.52,3769770.29
383.53,3173518.14
383.54,3864804.88
383.55,4046821.85
383.56,4620866.84
383.57,3313288.51
383.58,4419527.66
383.59,3156387.48
383.6,3633385.98
383.61,3850025.0
383.62,3576772.49
383.63,3841982.47
383.64,3757878.19
383.65,3867405.08
383.66,3229911.36
383.67,3321907.31
383.68,4700324.5
383.69,4219533.55
383.7,2954827.62
383.71,3197506.11
383.72,4967651.97
383.73,4491629.63
383.74,3053148.15
383.75,3643352.85
383.76,4355329.61
383.77,2876980.51
383.78,4227725.01
383.79,2884062.08
383.8,4508595.5
383.81,3950333.23
383.82,3632441.06
383.83,3781340.87
383.84,3987935.92
383.85,3020465.75
383.86,4148709.4
383.87,4345018.57
383.88,4419869.68
383.89,2741687.19
383.9,4375029.97
383.91,3612074.29
383.92,3556520.09
383.93,4817372.07
383.94,3612495.49
383.95,4385083.08
383.96,3322048.47
383.97,3617843.73
383.98,4179328.19
383.99,4102923.63
384.0,2714933.17
384.01,3200887.48
384.02,4085626.94
384.03,3479272.78
384.04,3195228.77
384.05,4404849.35
384.06,4662811.27
384.07,3669571.33
384.08,4758023.29
384.09,3080614.08
384.1,3693579.69
384.11,4057101.43
384.12,2885223.54
384.13,3753444.1
384.14,3487431.26
384.15,4001904.16
384.16,3331001.88
384.17,3877567.79
384.18,2241037.24
384.19,3716931.24
384.2,3425969.76
384.21,3908949.42
384.22,4085905.14
384.23,3730109.06
384.24,3219360.07
384.25,3740882.74
384.26,4626470.47
384.27,3904461.85
384.28,3868383.62
384.29,3873079.48
384.3,4089991.09
384.31,4319686.87
384.32,4075036.84
384.33,3557245.75
384.34,2764763.14
384.35,4028313.71
384.36,3957996.32
384.37,3807245.42
384.38,4048012.1
384.39,3613988.9
384.4,4103224.74
384.41,4120873.02
384.42,4258473.99
384.43,2769535.4
384.44,5106801.37
384.45,3607958.87
384.46,4002245.91
384.47,3688008.0
384.48,4923396.8
384.49,3694344.97
384.5,2936070.14
384.51,3299008.18
384.52,4342373.42
384.53,3723258.62
384.54,2858485.68
384.55,3738946.64
384.56,3286444.74
384.57,4320101.92
384.58,4247800.41
384.59,4096058.69
384.6,3055992.39
384.61,3452816.79
384.62,4583942.99
384.63,3557258.86
384.64,4244677.5
384.65,3614615.1
384.66,4302860.95
384.67,3179909.6
384.68,4015673.48
384.69,3770622.39
384.7,3631470.41
384.71,3429831.69
384.72,3818963.02
384.73,2933268.22
384.74,3826148.65
384.75,2885329.33
384.76,3989751.0
384.77,3527949.31
384.78,3704368.18
384.79,3554649.74
384.8,4013018.81
384.81,3859108.24
384.82,4374381.9
384.83,2656922.25
384.84,4882846.01
384.85,3269642.31
384.86,4138257.74
384.87,2516869.69
384.88,3361722.77
384.89,3991556.96
384.9,4417016.89
384.91,2979300.44
384.92,4406748.81
384.93,3348743.93
384.94,3302770.43
384.95,4093587.61
384.96,4628588.22
384.97,3720935.86
384.98,3814186.88
384.99,4734724.34
385.0,2688033.55
385.01,3638585.84
385.02,3255244.66
385.03,3086167.86
385.04,3835569.27
385.05,3559100.59
385.06,4044112.3
385.07,3022325.75
385.08,4133409.67
385.09,4138775.34
385.1,3155040.15
385.11,3360767.06
385.12,3747993.43
385.13,3939951.96
385.14,3855031.1
385.15,3586592.65
385.16,2836417.1
385.17,4235851.57
385.18,4398792.57
385.19,3507833.62
385.2,4003919.58
385.21,4126626.44
385.22,3846181.19
385.23,3169154.03
385.24,3917226.37
385.25,3190531.98
385.26,4050514.72
385.27,4138288.24
385.28,3128679.83
385.29,3484974.52
385.3,3727390.42
385.31,4311673.91
385.32,3375555.44
385.33,3889535.14
385.34,3491610.84
385.35,2766296.12
385.36,3133000.23
385.37,3064366.07
385.38,4176202.42
385.39,4829615.27
385.4,3493929.08
385.41,4011503.39
385.42,3141323.82
385.43,4219884.7
385.44,4389400.51
385.45,3619020.87
385.46,3231866.93
385.47,4479846.62
385.48,3517349.86
385.49,4069403.46
385.5,2859043.48
385.51,4000583.55
385.52,3718392.17
385.53,3384295.61
385.54,4545241.66
385.55,4194513.38
385.56,4462879.4
385.57,4191831.03
385.58,3597067.1
385.59,3103400.26
385.6,4292320.93
385.61,4195809.72
385.62,3298060.93
385.63,2600998.8
385.64,3835724.44
385.65,3683870.23
385.66,3642491.97
385.67,3948522.45
385.68,4163716.52
385.69,4281508.26
385.7,3305019.62
385.71,3176871.98
385.72,3639913.45
385.73,3420426.45
385.74,3930887.32
385.75,3401171.06
385.76,3992883.51
385.77,3793387.89
385.78,3050238.21
385.79,4221423.17
385.8,4430149.44
385.81,2735223.58
385.82,4139686.64
385.83,5184230.01
385.84,3403351.52
385.85,3976075.82
385.86,3784897.29
385.87,4434467.86
385.88,3545337.65
385.89,3402384.23
385.9,4039794.14
385.91,4013393.22
385.92,4168872.49
385.93,2813845.97
385.94,4026773.45
385.95,2989459.36
385.96,3764929.22
385.97,4382207.46
385.98,3878748.01
385.99,2661751.59
386.0,3757537.91
386.01,3079395.05
386.02,3903039.95
386.03,4045831.81
386.04,2942203.2
386.05,3628230.54
386.06,4305714.21
386.07,3099876.53
386.08,4149660.96
386.09,3727230.11
386.1,3054307.46
386.11,3946481.53
386.12,3258574.36
386.13,4389451.64
386.14,3375528.74
386.15,3418105.59
386.16,3281249.2
386.17,3451154.92
386.18,3595520.47
386.19,4648959.35
386.2,3166577.08
386.21,3613331.38
386.22,3953832.98
386.23,4780822.8
386.24,2478839.44
386.25,3529813.06
386.26,3232188.68
386.27,3566199.65
386.28,4309058.9
386.29,3104653.94
386.3,3900480.61
386.31,3862826.62
386.32,3230006.36
386.33,3264414.8
386.34,4009143.74
386.35,2865545.77
386.36,3613684.0
386.37,4338949.04
386.38,2410083.02
386.39,4186921.01
386.4,3561605.95
386.41,3965680.58
386.42,5604985.49
386.43,3463962.37
386.44,4221226.97
386.45,3614223.42
386.46,5109315.97
386.47,2465236.49
386.48,3803038.81
386.49,3013577.18
386.5,4196478.3
386.51,3777210.49
386.52,4763886.39
386.53,2844805.36
386.54,4442123.61
386.55,3686623.26
386.56,4303298.68
386.57,2650942.24
386.58,3978764.92
386.59,3760798.44
386.6,4000080.52
386.61,3713740.51
386.62,3539303.39
386.63,4168246.52
386.64,2106078.51
386.65,4193879.0
386.66,4437840.97
386.67,4074130.01
386.68,3891207.89
386.69,2811741.47
386.7,3897772.41
386.71,4808374.56
386.72,4685214.07
386.73,3917533.28
386.74,3867875.38
386.75,3870059.06
386.76,3468528.09
386.77,4360182.37
386.78,3889856.83
386.79,4225840.37
386.8,2669631.97
386.81,4560144.48
386.82,3039904.57
386.83,4521851.4
386.84,4558400.75
386.85,2464710.77
386.86,3879292.16
386.87,4047709.08
386.88,4455994.31
386.89,2645400.52
386.9,3397086.14
386.91,3899876.68
386.92,3863500.97
386.93,3569882.62
386.94,4347232.35
386.95,3428516.71
386.96,3928602.39
386.97,4122766.94
386.98,2918784.49
386.99,3363106.67
387.0,3726511.33
387.01,3240067.0
387.02,3357488.84
387.03,3854960.53
387.04,3962358.06
387.05,3402447.17
387.06,3479130.33
387.07,3580497.57
387.08,3479386.14
387.09,3314867.09
387.1,3889632.38
387.11,4118209.87
387.12,4163561.69
387.13,4204785.45
387.14,3310118.23
387.15,4102393.9
387.16,2608884.12
387.17,3660723.38
387.18,3105938.52
387.19,4150610.23
387.2,3993235.67
387.21,2837732.45
387.22,3500855.59
387.23,4487453.67
387.24,3223477.29
387.25,3431734.2
387.26,4105022.7
387.27,4072059.67
387.28,3391422.3
387.29,4226011.64
387.3,3463257.88
387.31,3937488.44
387.32,2891436.56
387.33,3468446.96
387.34,3837606.36
387.35,3240847.7
387.36,3919534.09
387.37,4469592.31
387.38,3570990.13
387.39,4423664.21
387.4,3241125.37
387.41,4018542.91
387.42,4586006.25
387.43,3162950.75
387.44,3701720.77
387.45,4233394.13
387.46,4734052.81
387.47,2876580.68
387.48,4330497.99
387.49,4188449.03
387.5,4139509.54
387.51,5237740.06
387.52,3200092.77
387.53,3353326.15
387.54,2769896.81
387.55,4395594.98
387.56,3980655.44
387.57,3921039.4
387.58,3763472.22
387.59,3780760.25
387.6,4658889.94
387.61,2894035.91
387.62,3623321.35
387.63,3867846.11
387.64,2536673.72
387.65,4608804.36
387.66,3903015.26
387.67,3068939.9
387.68,4442711.49
387.69,3621604.46
387.7,4829213.84
387.71,3646352.88
387.72,4098397.5
387.73,2938668.58
387.74,4411704.6
387.75,3862408.32
387.76,3585110.82
387.77,3479939.42
387.78,3221052.84
387.79,4143380.85
387.8,3391208.63
387.81,4144100.47
387.82,3759153.84
387.83,3372504.28
387.84,3508108.7
387.85,3890559.69
387.86,2967585.54
387.87,4081420.28
387.88,3711880.73
387.89,4404629.26
387.9,4210998.55
387.91,3694286.59
387.92,3573473.55
387.93,3643682.1
387.94,4356189.08
387.95,4004229.21
387.96,3248941.16
387.97,4209577.16
387.98,3649204.52
387.99,3845527.78
388.0,4094916.45
388.01,4166027.29
388.02,3939934.66
388.03,3873973.42
388.04,3630147.23
388.05,3364432.3
388.06,3514392.39
388.07,4137738.72
388.08,3798031.31
388.09,3878996.43
388.1,3043786.61
388.11,3050661.11
388.12,5092690.99
388.13,3626532.94
388.14,3882818.52
388.15,4821150.34
388.16,3178430.6
388.17,3935460.04
388.18,3972249.59
388.19,2922294.76
388.2,3259493.19
388.21,3174135.96
388.22,3003226.72
388.23,3936449.92
388.24,3755807.43
388.25,3427181.4
388.26,3617469.91
388.27,4560237.71
388.28,2981916.42
388.29,2715647.96
388.3,4375827.03
388.31,3947483.88
388.32,3146952.22
388.33,3710503.49
388.34,3612023.07
388.35,3995729.21
388.36,4712786.9
388.37,2515054.85
388.38,3875935.25
388.39,3473930.61
388.4,3556421.16
388.41,3311441.52
388.42,3298522.18
388.43,4196064.45
388.44,3779774.59
388.45,4030767.41
388.46,4329373.64
388.47,2591959.87
388.48,4111709.59
388.49,3564608.99
388.5,4728123.06
388.51,4040815.27
388.52,2984114.48
388.53,3210210.47
388.54,4253187.3
388.55,3957600.42
388.56,3854119.67
388.57,3659159.5
388.58,3179097.56
388.59,5105130.85
388.6,4577241.82
388.61,3128956.94
388.62,4398597.1
388.63,3706767.88
388.64,3962736.83
388.65,3505665.23
388.66,3584247.71
388.67,3050479.38
388.68,3867883.45
388.69,3576076.85
388.7,2938402.83
388.71,4094620.72
388.72,4727887.0
388.73,4676944.57
388.74,3751387.12
388.75,4087066.41
388.76,3354717.02
388.77,3990943.41
388.78,4026624.71
388.79,2870852.06
388.8,3329254.6
388.81,4474455.82
388.82,3335705.79
388.83,3536308.74
388.84,3479870.05
388.85,3049020.15
388.86,4276261.37
388.87,3122205.65
388.88,2711079.25
388.89,4579010.48
388.9,3246030.2
388.91,3465044.86
388.92,4481296.58
388.93,3940088.07
388.94,3297657.74
388.95,2578846.38
388.96,4051012.89
388.97,3407042.45
388.98,3594780.18
388.99,3931357.66
389.0,3077704.44
389.01,4852081.55
389.02,3330997.71
389.03,3266055.63
389.04,3817355.98
389.05,4886155.0
389.06,4137591.36
389.07,3261172.8
389.08,2515619.13
389.09,3725736.96
389.1,4554878.35
389.11,3637296.19
389.12,2695136.69
389.13,3431264.45
389.14,5239432.51
389.15,4233355.27
389.16,3585160.78
389.17,3016389.68
389.18,4179627.03
389.19,3055616.65
389.2,4176797.7
389.21,3132942.23
389.22,3526068.08
389.23,4408098.64
389.24,2920938.82
389.25,4999062.69
389.26,3809188.53
389.27,4051013.0
389.28,3585117.84
389.29,3718409.9
389.3,3557498.96
389.31,3041624.37
389.32,3964498.52
389.33,2587796.92
389.34,3810114.39
389.35,3319176.77
389.36,3486572.39
389.37,3985440.93
389.38,3804817.62
389.39,3019136.67
389.4,3356332.24
389.41,5298580.43
389.42,3118982.82
389.43,3802518.59
389.44,2947360.27
389.45,3751208.93
389.46,3724068.98
389.47,3568161.39
389.48,3168244.06
389.49,3685425.46
389.5,3745193.38
389.51,3664972.68
389.52,4348111.33
389.53,4087144.39
389.54,4308441.46
389.55,2869363.19
389.56,3945322.92
389.57,3330580.69
389.58,2980592.98
389.59,4721905.72
389.6,3589418.36
389.61,2816166.86
389.62,3838923.45
389.63,3598141.19
389.64,4826940.17
389.65,4251377.55
389.66,3572234.5
389.67,3402915.3
389.68,4243358.01
389.69,3625202.28
389.7,3359662.44
389.71,3194586.14
389.72,2943733.36
389.73,5025571.16
389.74,3616827.91
389.75,3260254.59
389.76,3430020.43
389.77,4289599.19
389.78,2811634.61
389.79,4085142.59
389.8,2833439.68
389.81,3913167.16
389.82,4632999.83
389.83,3493371.26
389.84,2984270.62
389.85,3985964.1
389.86,3314879.13
389.87,4586299.53
389.88,2719021.1
389.89,4273836.78
389.9,2890896.35
389.91,4443849.43
389.92,3072388.11
389.93,3590203.25
389.94,4329045.3
389.95,3826597.24
389.96,4365106.31
389.97,4492225.11
389.98,3815363.53
389.99,3795849.76
390.0,3022352.32
390.01,4093744.65
390.02,3799406.06
390.03,5146627.34
390.04,5250631.88
390.05,3338251.09
390.06,3419912.04
390.07,3880482.84
390.08,4375329.12
390.09,3472166.16
390.1,4427478.59
390.11,3606583.05
390.12,3972558.08
390.13,2888058.71
390.14,4114931.05
390.15,3482092.13
390.16,4314291.45
390.17,4032409.35
390.18,3031780.04
390.19,2975734.23
390.2,3659660.33
390.21,4598715.36
390.22,3309354.36
390.23,3172127.5
390.24,3816136.13
390.25,4330093.51
390.26,3214110.96
390.27,3995771.69
390.28,3021121.53
390.29,3981639.49
390.3,4970257.29
390.31,3714447.04
390.32,3657856.45
390.33,2776021.86
390.34,3663253.67
390.35,4006068.14
390.36,4499453.03
390.37,2659512.38
390.38,4089126.49
390.39,4837105.67
390.4,2601533.26
390.41,3902796.95
390.42,4159287.57
390.43,2929554.8
390.44,4855585.6
390.45,4170512.71
390.46,4249111.33
390.47,3409739.76
390.48,2691132.31
390.49,4050446.26
390.5,3345958.63
390.51,3819801.83
390.52,3184811.76
390.53,5298406.16
390.54,3508874.2
390.55,3828532.56
390.56,3682520.35
390.57,3731487.94
390.58,3189901.52
390.59,4920366.08
390.6,2795831.74
390.61,3857151.56
390.62,3551776.77
390.63,3879150.28
390.64,3232467.57
390.65,4482923.91
390.66,3337143.92
390.67,3998066.11
390.68,3239450.39
390.69,3554901.0
390.7,4312910.66
390.71,2801286.72
390.72,4041633.98
390.73,4443297.44
390.74,3015079.79
390.75,3388510.13
390.76,3225402.01
390.77,3949911.39
390.78,3185905.51
390.79,4001015.35
390.8,3191419.12
390.81,4077225.77
390.82,4241629.17
390.83,2563121.18
390.84,4254392.7
390.85,3238442.28
390.86,3346421.26
390.87,4496436.38
390.88,3254190.83
390.89,4840925.92
390.9,4389414.1
390.91,3777885.12
390.92,2801348.25
390.93,5594549.34
390.94,3477684.15
390.95,3447432.59
390.96,3788779.59
390.97,3907815.43
390.98,3588259.5
390.99,4444190.05
391.0,3118419.96
391.01,4090312.21
391.02,2749584.49
391.03,4595055.11
391.04,3262790.31
391.05,4495318.08
391.06,3463962.02
391.07,3903898.31
391.08,3488281.36
391.09,4104607.01
391.1,2576537.48
391.11,4548318.06
391.12,3618001.28
391.13,3060360.45
391.14,4017279.43
391.15,4095936.16
391.16,2985810.43
391.17,4564223.27
391.18,3118258.03
391.19,4346205.71
391.2,3715332.93
391.21,2638349.96
391.22,3461828.48
391.23,4545179.62
391.24,3290602.67
391.25,3862461.92
391.26,3470208.71
391.27,4103328.31
391.28,2736927.17
391.29,4644935.37
391.3,3831460.37
391.31,4100885.84
391.32,2818242.09
391.33,4018324.67
391.34,3690704.04
391.35,3185800.31
391.36,3859449.07
391.37,4475313.24
391.38,4041444.68
391.39,4451555.58
391.4,3508538.8
391.41,3776166.29
391.42,2896797.1
391.43,4344923.02
391.44,3440421.33
391.45,3315199.14
391.46,3786323.66
391.47,4378281.26
391.48,4004340.63
391.49,4134752.51
391.5,3258262.58
391.51,4599219.5
391.52,3460288.98
391.53,4954077.95
391.54,4240960.66
391.55,3474280.64
391.56,3606540.49
391.57,4967581.23
391.58,3353392.42
391.59,2437264.63
391.6,3735511.66
391.61,3672775.25
391.62,3177666.81
391.63,3639066.21
391.64,3650575.91
391.65,3220586.2
391.66,3125677.8
391.67,4542601.15
391.68,3348336.57
391.69,3765021.65
391.7,3493273.07
391.71,3443746.43
391.72,3362321.53
391.73,4593191.28
391.74,4084920.01
391.75,3339627.15
391.76,3311582.78
391.77,4253610.47
391.78,3207112.24
391.79,3939646.52
391.8,4377280.93
391.81,3885456.97
391.82,3694850.04
391.83,3244135.46
391.84,4275325.53
391.85,3175071.29
391.86,3710241.43
391.87,5175360.75
391.88,2720429.86
391.89,3280976.86
391.9,3545409.12
391.91,3055339.22
391.92,2680060.45
391.93,4093591.51
391.94,3931854.69
